geneIDs	disper	pval	padj	TEcontrol	TEtreated	log2FC_TE(treated vs control)	
Phf23	0.00420090957165003	0.07071072283365953	0.5843057982742333	0.226502605983261	0.18795533898294092	-0.26913775245252136
Ms4a8a	nan	nan	nan	0.8041725049065339	0.4636191925888941	-0.7945647191777276
Olfr1053	nan	nan	nan	1.371323729933572	1.3432730608867878	-0.02981658397348058
Tpm1	0.005153627501022061	0.84417345820849	0.97522027700718	0.3168327817825387	0.3115518874614719	-0.024249157525749077
Gramd4	0.005946556129795044	0.9581030839993204	0.9955322836385948	0.09532521678267668	0.09551753032811242	0.0029076283632534228
Polk	0.004674106283208627	0.22168379135710836	0.753682279601894	0.2570919862195435	0.3076736942837931	0.2591164595066562
Syne1	0.004521922574090935	0.09402879660341956	0.6184276374885369	0.18392626295491288	0.20841868585103981	0.18035713089438898
Dbi	0.012480873717565441	0.3077250794071381	0.8029221968807833	0.4565089588599387	0.40116940175021915	-0.1864316009864484
Daxx	0.0068158249573238615	0.06403714221710399	0.5718120064605624	0.23677490607422053	0.18407868578332953	-0.36319360037937676
Cyp1a1	nan	nan	nan	0.5064213926012404	0.17194833301237433	-1.558363219935134
Cyp11b2	nan	nan	nan	1.6753845825730096	0.5705396706608853	-1.5540931942224816
Cyp46a1	0.0038044244420024445	0.6173790561605765	0.9204443096342534	0.3666656102916022	0.3536683518915486	-0.05206783661520742
Oog3	nan	nan	nan	1.0	1.0	0.0
Eif4ebp3	0.06299430002702358	0.9865689993130662	0.9993153784883433	0.07356281878018787	0.07485130772280793	0.025050759744827733
Mprip	0.008887643690964314	0.08542002676623883	0.6033500256058194	0.09614622963207636	0.11549253600621993	0.26449742828328926
Grin3a	0.013289129490982245	0.35214083298910714	0.8289932530624473	0.0939466212220176	0.10746188088287703	0.19391181321694884
Epc1	0.0019146461221886495	0.11864517994565005	0.6588811994626955	0.1626105830905975	0.14192834496533166	-0.1962584111251786
Dnm1l	0.0032765311462303187	0.32576049168083454	0.811034706631812	0.21280157450659096	0.22707948716390466	0.09368856325192354
Exoc3l4	0.10219613498480021	0.28607230874814005	0.7887744113394363	0.3513961511055895	0.16241326758056499	-1.1134288979221836
Ccdc121	nan	nan	nan	0.14352420238290228	0.8870606102011027	2.6277386448944573
Defb21	nan	nan	nan	1.0	1.0	0.0
Klk1	nan	nan	nan	2.3769895957910903	0.6565100608178367	-1.8562465632770913
Rfc1	0.004824919229105824	0.20185720015355124	0.7390272145569559	0.19931082894911928	0.22730949871304001	0.18963787538073662
Rbp4	0.010156493850781602	0.7325288664927317	0.9535123508268363	0.6083824124546767	0.6488796714124804	0.0929725216745656
Rbp1	0.01426678944449132	0.13670763019811227	0.6786099000944301	0.8225620652672567	0.6509441339051192	-0.33759080745715564
Gm1553	nan	nan	nan	1.0	1.0	0.0
Esp16	nan	nan	nan	1.0	1.0	0.0
Zfp850	0.009326691782347064	0.7536467818630134	0.9569205619817404	0.06492441271650728	0.05757624801752957	-0.1732872807648862
Tnip1	0.011200114914882354	0.5801427722145458	0.9128898252580864	0.3185944674829524	0.3480683788163905	0.12764954048540766
Smarcd1	0.009737634149740044	0.8045146060336235	0.9672639708816725	0.25558731592093425	0.24880007746212554	-0.03882930652604899
Lpcat1	0.0034087317509157266	0.19386934554618807	0.7327444323254946	0.16635466055402426	0.14806668872778964	-0.1680151778830261
Dnm1	0.011716944414383335	0.48185125914973115	0.8846756606940048	0.7637292838300119	0.8295455901496299	0.11925992863035428
Secisbp2l	0.008332523130428232	0.11009957162179762	0.6421718625096604	0.12492318836943028	0.14741495006211358	0.23884154619933584
Rragd	0.007975516451396611	0.9005461887375563	0.9842867730820976	0.03619364609800163	0.03563561388660382	-0.022416672580643393
Lrp8	0.003250786877178535	0.09523390213873284	0.619762941853726	0.10714724888870499	0.12575453240976886	0.23101559030808572
Hsf4	0.02064419753101167	0.4359377971134837	0.8642728098667071	0.6197642217421688	0.755169873740267	0.28508173965834044
Ampd3	0.004688808916484458	0.9266922198706905	0.9910583490221944	0.35795854450341036	0.36303182112328797	0.02030349411354604
Mgst2	nan	nan	nan	0.5029683783007894	0.336479382281034	-0.5799495937812403
Sh3bp1	0.014600520445182584	0.3811546344489598	0.8428550318467544	0.3302030984640458	0.2707074274966336	-0.28661918602147907
Usf1	0.003233086000289822	0.3381839000825172	0.8184842414844585	0.1804548617401205	0.19536871233415748	0.11456143062070634
Wdr44	0.005999205617593192	0.09404547684624998	0.6184276374885369	0.3301293299319211	0.2761269260165523	-0.25769974213391955
Adamts10	0.018633683019826933	0.6101072454868612	0.9194821092383734	0.05956091466988943	0.050309961298588585	-0.2435218295693522
Col26a1	0.027323820847915792	0.46578120214907326	0.8787738680545849	0.19039904403152808	0.157328500811038	-0.27524618954098434
C2cd6	nan	nan	nan	0.2716876309175271	0.21580166432845865	-0.33224289431747067
Itpa	0.006078630564742098	0.32850134223463534	0.8120672961980878	0.05167913336713762	0.05912517993348907	0.19419079198917633
Gm2026	nan	nan	nan	1.0	1.0	0.0
Rint1	0.002377400728270217	0.7571988144343317	0.958350914512146	0.22244655938986724	0.21712631354263262	-0.03492420754114267
Vasp	0.004005544351052289	0.17937010350684202	0.7237202636503606	0.2383626464949363	0.2923522506612449	0.2945495272649272
Pla2g4a	0.016930421705875297	0.5167082563076397	0.8978078310019271	0.4035735904395799	0.4546668765634392	0.17197813592254474
Igfbp7	0.01636182902376245	0.07797939129227904	0.5939879258316499	0.6514279670775877	0.4916418585613275	-0.4059979062804162
Gdf5	0.2503107006115604	0.6845121066131197	0.9419554901338735	0.46771971932681145	0.30411808062609635	-0.6210126639114222
Rgl2	0.0056009477384044905	0.14256873622563038	0.6834290955446815	0.08570869722430965	0.06258737119242029	-0.45357002695684523
Ptpra	0.00317685822765095	0.8696839224363275	0.9785030196601784	0.15407279749043834	0.1523537844931742	-0.01618683031123469
Rabggta	0.002485881573347714	0.1454210504135791	0.6854149296429164	0.6116240940756866	0.5447591009073601	-0.16702684713694593
Ccdc186	0.002680478596928803	0.5365407719534137	0.9029935533867927	0.1620078558619512	0.15401256092142243	-0.07301575327552667
Slc16a11	0.009740578620919125	0.19812001736920903	0.7354993046373638	0.13160320092362449	0.19019222917900858	0.5312637226691748
Arvcf	0.010998263846471283	0.5331454595071665	0.9029935533867927	0.215597357208855	0.23546096470412553	0.1271484124897153
Syt8	nan	nan	nan	2.4738634724133566	2.1864198391174723	-0.17819542730490112
Kcnj15	nan	nan	nan	0.3128742191522088	0.1861044432233478	-0.74947028535354
Palld	0.00986504496223916	0.4057391108896399	0.8537478376785097	0.7949736497091408	0.9127396611415137	0.19929638049220333
Csde1	0.0015274356344293092	0.02983918175540623	0.4926704885124472	0.15649686369779064	0.17411651418708451	0.15391929789988623
Dctn6	0.005074040339188062	0.3349430084930144	0.8163814116365481	0.7055979187357333	0.6464846710100752	-0.1262301431909223
Slc26a1	0.01201702749591163	0.7269469701521256	0.9535123508268363	0.5013640909237106	0.5418758081439896	0.11210356986398284
Fgd4	0.004477926250690668	0.09779459169330307	0.6220998648355514	0.059013689404157584	0.07038112081482915	0.25413883386509273
Tpk1	0.01180717099026815	0.8161063768467492	0.9685473965623317	0.1837966872483374	0.20395773267919903	0.15015944154983796
Mgme1	0.007544225098816351	0.05027274034661966	0.5359263043672339	0.1174754609916762	0.1860489677690518	0.6633229570651547
St7	0.004707395571277136	0.3695013636689939	0.8376232451003306	0.19984637983074138	0.17755446017690765	-0.17062983753471794
Azin2	0.0019060076873132787	0.6427860072159726	0.9281731359264878	0.19921759697150002	0.21132863293907705	0.0851431645464431
Rgs21	nan	nan	nan	0.8041725049065339	1.0	0.3144230844306399
Ddit3	0.01153851000451875	0.9316125887447702	0.991524492721963	0.04079916471172191	0.03868005429972095	-0.07694979586064843
Ltbp1	0.005433797751577589	0.873733026509762	0.9792954344519436	0.5100612859473955	0.5023901748289716	-0.02186235327252317
Cc2d2a	0.011495574711829173	0.4064083242803157	0.8540627956871158	0.15982299325098054	0.18183489962386917	0.1861541436037335
Dmp1	0.053509400798289565	0.7582886951137926	0.958756696278764	0.6204843456098345	0.5576426168411295	-0.15405399180674006
Gpr135	0.011110162763092114	0.4408362301488049	0.8660048114126877	0.08446558044156173	0.09895057567812322	0.2283445349143265
Ffar4	nan	nan	nan	0.48565272958083233	0.9881729790285895	1.0248385365083348
Aida	0.008756609677746344	0.5477765969246345	0.904544152933082	0.015384884786491871	0.012837554612102507	-0.2611432258239823
Homer3	0.007364231302258678	0.041643150684820496	0.5159812453504465	0.2617278774070279	0.4125121186254139	0.6563689046638654
Hint3	0.007279529673058191	0.21075079127032936	0.7451898858716887	0.33007609566502133	0.28120842197012197	-0.2311588587546456
Etfdh	0.0015505781578590465	0.13146761627314063	0.6725476392859508	0.34601613150601584	0.3876733093536114	0.16400211256613373
Alg6	0.006833030549125687	0.19385767458427738	0.7327444323254946	0.16965408733430334	0.20484925233176937	0.271966439098168
Slc44a5	0.011332525448668137	0.6828135418124388	0.9412383455086224	0.10848254603340426	0.11888377078249557	0.13208883809853544
Tspan2	0.013806981710639599	0.4565006662969403	0.8744394785571552	0.11762789884031581	0.12968949753733672	0.14083137517724786
Rufy3	0.003032759584910404	0.12912527895338743	0.6688747971314695	0.2272352621159668	0.25002697974720073	0.1378970526454899
Als2	0.0022252635279624592	0.04735789597442053	0.5282376917680062	0.17748621629540529	0.2092344868469779	0.23741367357210574
Vgll1	nan	nan	nan	1.0	1.0	0.0
Nus1	0.011266567946667541	0.5759309380892739	0.9116615335203179	0.035431357156722486	0.038773872461274596	0.13005810124180694
Cttnbp2nl	0.005107147743318296	0.4356359013836639	0.8640661626827649	0.20235767451046813	0.18560785205373861	-0.1246498206380493
Adamts18	0.02996113003295561	0.6153129566030016	0.9204443096342534	0.1119002389698592	0.13404143753168035	0.2604659466852568
Il19	nan	nan	nan	1.5248539735924	2.3271409805255265	0.6098875225310865
Asb18	nan	nan	nan	0.0684876248064318	0.023299706215955434	-1.5555315634137332
Mettl18	0.014038055711017699	0.49657524576454337	0.8908201671573313	0.2588186259619554	0.3101766250642999	0.2611485237963398
Zfp819	nan	nan	nan	1.9500102581745604	0.11793592554266054	-4.047406550467473
Tm4sf1	0.0328341136158771	0.20143553814989024	0.7389658514131491	0.31459890942102037	0.2320423886843132	-0.43912529369554365
Ubap1	0.0027541043203876225	0.7708049750406247	0.9622311774878554	0.13037383493418178	0.12653482000234484	-0.04311991828767692
A730008H23Rik	nan	nan	nan	1.0	1.0	0.0
Iqch	nan	nan	nan	0.13386373629555917	0.10569093629800472	-0.3409135259935958
Retreg1	0.008404129881016143	0.24803346061758602	0.7735669975179287	0.1910932974678258	0.21722800678447998	0.18493294183321884
Fhl1	0.0025143221988787796	0.7129725928661568	0.9503527348687991	0.30409318855069045	0.31227927237782044	0.03832331176676318
Npbwr1	0.018742439365053015	0.04771068019251201	0.5282376917680062	0.29080356518306094	0.15523752902722748	-0.9055675819547093
Hnrnpf	0.009386198803441633	0.21924288294432026	0.7512886749124128	0.029604193509762063	0.01937272852729035	-0.6117743889753608
Sfxn4	0.004308108717254115	0.28479350035200823	0.7887744113394363	0.31653461555797957	0.2657392511762061	-0.252351940660122
Sfxn3	0.009059641804784066	0.7751312922000315	0.9627459968528748	0.3703311513685303	0.3825361855443535	0.046780313578092425
2310057N15Rik	nan	nan	nan	1.0	1.0	0.0
Camsap2	0.006266986271656883	0.3190593773835074	0.8078332287453929	0.09994767461754815	0.1096592177028342	0.13378218001918984
A930033H14Rik	nan	nan	nan	0.022070010329424076	0.005997339556718443	-1.8796927422624519
Psmc5	0.0028036691955948554	0.43946458360358387	0.8652025438561491	0.527819455202618	0.5553449269593016	0.07333958474761393
Fli1	0.011663277690656691	0.015190343745876689	0.3972306037858006	0.24876787282873197	0.14336168849390346	-0.7951406459218031
Peg12	nan	nan	nan	0.19446475199041569	0.04559055418120236	-2.0927018297186053
Mlip	0.003916931026344223	0.00014863230454531529	0.09144117866592223	0.321294645264557	0.22848233552636882	-0.4918143052224935
Ptx4	nan	nan	nan	0.08707715382614635	0.3028134353916165	1.7980630590476738
Cldn10	0.01324715416650735	0.6821342037162286	0.9408721305772514	0.3319462067513558	0.30990228358040905	-0.09913608007998165
Rad18	0.00796850006829319	0.8109501922586666	0.9673291541383218	0.2539001040043544	0.24396050845784348	-0.05761335809538659
Mrpl53	0.0026394230784610845	0.12374673887571341	0.6663993412428975	0.31193695985232567	0.2643225422995291	-0.23895503254416073
Tspan11	0.037000821866334424	0.5145165766338853	0.8968505487689719	0.10445554100003882	0.13390397564243936	0.3583097709276388
H2al2a	nan	nan	nan	0.6379888773167621	1.0	0.6483968225897352
Nadsyn1	0.009762592401463434	0.28432802509970145	0.7886289331576948	0.23784173992412158	0.3227277170759882	0.44031556485900936
Trim42	nan	nan	nan	1.5816799030611877	0.8047372083266322	-0.9748680151790119
Lrrc40	0.002487244517777623	0.22080901835073397	0.7524042830459498	0.24099949976037116	0.26713280217444335	0.14852698856424773
Spag16	0.10671958441343522	0.8529566431194845	0.9764773140785731	0.1024112448467364	0.10201319452512492	-0.0056183688462461134
Gvin1	nan	nan	nan	1.0	1.0	0.0
Hmx1	nan	nan	nan	3.287317718924368	2.2256683424165526	-0.5626722737425107
Pdcd4	0.012351943440996804	0.2757905099022616	0.7847372010634237	0.7303990917065863	0.8377038940531999	0.19775540862773805
Pik3c2g	nan	nan	nan	0.3129241732868488	0.181602742285217	-0.7850271224348209
Krtap4-9	nan	nan	nan	1.0	1.0	0.0
Zeb2	0.007220641618553841	0.6070045093750911	0.9189122104069806	0.12278428123887307	0.1291621403821282	0.07305737388749067
BC031181	0.010502418061382919	0.4586133283697552	0.8759614067516321	0.2395273108244085	0.21849134282316468	-0.13261404329906812
Scrt2	0.023266481929900718	0.4823466624606715	0.8850110572897434	0.3164885306264324	0.3732230523815335	0.2378848798936528
Cyp39a1	0.03549682441251181	0.6805168751701762	0.940454515446625	0.07414745114164832	0.0929700653718966	0.3263691699591389
Rpap3	0.00849713314991489	0.6537823082393603	0.9316319454177006	0.3272041939874485	0.3480153027810979	0.08895950469027736
Iltifb	nan	nan	nan	0.2606116350139317	0.6690248251264082	1.360158250624803
Pmfbp1	0.09018167245599142	0.09852366115610267	0.6248811319403195	0.90762779518069	0.34716133252524617	-1.3864945240847768
Armcx3	0.007557381291440632	0.09804784101426034	0.6229802201849052	0.009615848155165386	0.016859576432753598	0.8100822719585477
Ccdc153	0.049149940884160415	0.9335474588153604	0.9923846414596071	0.3374526604921827	0.32147565135378897	-0.06997565644164472
Lama1	0.0052451077409989225	0.6309384450255098	0.9256573816814277	0.3622752317781106	0.3954413175778868	0.12637744430311382
Fanca	0.022518821249479508	0.37796850144601435	0.8411850102958639	0.23613911535080143	0.3695811608430489	0.646254181082857
Naa30	0.00871796802075648	0.32017709013844964	0.8078332287453929	0.10332250288102562	0.11667415767597321	0.17533055507464734
Ovch2	nan	nan	nan	1.0	1.0	0.0
Nkg7	nan	nan	nan	1.2897618921614047	1.7660192132225543	0.4533962898996045
Chchd6	0.006462749862117498	0.07932903813751202	0.5958099201941588	0.6443969990703702	0.5383427884455763	-0.2594246775990643
Olfr78	0.04977246273257192	0.4393134143346499	0.8652025438561491	0.21016567083559137	0.11998248106556597	-0.8087032641128218
Zfp57	0.030290613689066298	0.7408245482503591	0.9550331918709966	0.2419782402072933	0.22289819948343487	-0.11849235666978508
Rapgef4	0.012196908948228929	0.6759510260226722	0.9382653098873798	0.05049522233147137	0.047928901746767755	-0.07525100981941968
Zbed4	nan	nan	nan	0.005604536042226473	0.007484217385776731	0.4172565155505277
Gtf2h3	0.00506387169124656	0.8056321590200664	0.9672639708816725	0.21175785203394526	0.22092413675056874	0.061135580846148674
Fcgrt	0.012977704659080925	0.7193281933546056	0.9520615616846095	0.34600112831304636	0.36599673861347803	0.0810540502399062
Mapk1	0.004267176392841221	0.8601448896263699	0.9766711990092927	0.2333134568240009	0.23026461126266226	-0.01897681574869825
Ahcyl1	0.028772917458478178	0.6235120062628154	0.9236819462498197	0.27649843908331573	0.3027605019785727	0.13090566810986393
Cox7b2	nan	nan	nan	0.053295963919239096	0.03272314009612134	-0.7037150872217133
Rgs17	0.0028142357805172385	0.050992274183208064	0.5368751316694905	0.04289764448346596	0.05019417404701773	0.22662149143334354
Mzf1	0.006154870166693329	0.9491942079432495	0.9929837381633136	0.21333774520372856	0.2088801526151285	-0.030463823096200215
Cdk2ap1	nan	nan	nan	0.00287625277156886	0.007641469403493804	1.4096596169146434
Adam34	nan	nan	nan	0.8041725049065339	1.281048926076895	0.6717486608600692
Srcin1	0.0049190646666875774	0.028490208792546268	0.4905219721169762	0.20680427106004176	0.24657651777206485	0.2537694326052269
Nphs1	0.04659981301842997	0.20673574049750032	0.7422762567976731	0.339651112841427	0.1831913836167019	-0.8907019330223429
Tsnaxip1	nan	nan	nan	0.04085556961327982	0.048068267249226714	0.23455203217242993
Phyh	0.0063074466636958235	0.31724834911217004	0.8078332287453929	0.42937268328975026	0.38895905128512703	-0.14261213020195207
Vdac1	0.004038104341434403	0.3293398731425551	0.8125337234566847	0.3120650411570332	0.3344265357138425	0.09984257583947587
Grb2	0.0067002274629812805	0.08232723305285405	0.6007892458472845	0.14808272947967127	0.17834443519590454	0.26826280821472315
Pax7	nan	nan	nan	1.6610856220949768	1.0	-0.7321264401805521
Elane	nan	nan	nan	1.0	0.788990034638867	-0.34192101653440965
Zcchc18	0.0073580238353983295	0.42933705085688445	0.8629858694381689	0.5278780945813305	0.5696493651751554	0.10986937448929612
Smarcd3	0.003095966185311858	0.09734157465111626	0.6220998648355514	0.3160356696562951	0.27083610907255684	-0.22266730044912797
Khdc3	nan	nan	nan	0.3394674394133884	0.1967884016552757	-0.7866280091975519
Rab5a	0.009146365781208508	0.33764964447012025	0.8181905376531331	0.16956650698926098	0.18822151469754017	0.15058031011182083
Slc25a23	0.008545057347666973	0.0305579273529335	0.4926704885124472	0.059826899330716395	0.046526317017451226	-0.36274730474063066
Olfr15	nan	nan	nan	1.9651464747344143	1.5620978521537898	-0.3311520207395976
Pan3	0.004769222471613437	0.19522966782481077	0.7338598638462598	0.06499470106511486	0.07651895339352766	0.2354950391556767
4930550C14Rik	nan	nan	nan	0.2960011238681769	0.19811001163838443	-0.5793008637950585
Cobll1	0.006393931508598039	0.013370661257841032	0.3902898208440444	0.3778329173273304	0.5446086890085079	0.5274716033807687
Tmsb15a	nan	nan	nan	1.7712453808232098	1.0	-0.8247640907878173
Prl3c1	nan	nan	nan	1.385622690411605	1.0	-0.4705344603766593
Dguok	0.018671455042516962	0.5749259881454695	0.9112010228784042	0.3495961301875603	0.31422308183232417	-0.15390005485440206
Rpl3	0.006060478712044454	0.31950480880051735	0.8078332287453929	0.012371007748608552	0.010711522243627482	-0.20779950779282785
Cntn6	0.01040867599730525	0.18367961036948544	0.7246964202830378	0.2905059753389144	0.34321899129923955	0.240561545194933
Ap1ar	0.0037982781767188735	0.11348289831475189	0.6495241484124045	0.035681742983196874	0.02903348952933607	-0.29746811018817265
Barhl1	nan	nan	nan	0.577658758820401	0.3730995985137043	-0.6306566913636565
Fmn2	0.005200848690954704	0.41320465437515075	0.8582122477893775	0.11801960725413894	0.12838358399726288	0.1214341789472817
Srfbp1	0.002584123373230834	0.2731104095507485	0.7844587250780283	0.3523683967549486	0.3928849279395561	0.15702228591230627
Actrt2	nan	nan	nan	1.9651464747344143	1.6243219869636825	-0.2747992054400692
Ccdc30	0.023398007178503245	0.3037771404746239	0.8000347812076194	0.14327101096749292	0.1817478506346858	0.3431915743315548
Myl12a	0.004010556939652246	0.18592928279176746	0.7277729879677759	0.2640322007691918	0.2209382883276175	-0.25707043053683765
Stard3nl	0.008138962256054923	0.30577142802928925	0.8011890209081113	0.13388340857931408	0.1526510446043365	0.1892602754396231
Xaf1	0.013491829510828644	0.7129845861598704	0.9503527348687991	0.4847732448075756	0.5416623626944377	0.16008377189190615
Kansl2	0.032068336271775494	0.0743706216893012	0.5887641634647452	0.027537582759182437	0.013341052034623276	-1.045529488155812
Otub1	0.010018035105161546	0.08564531295075184	0.6033500256058194	0.4486087657701761	0.37023951781014686	-0.2769989201830638
C2cd5	0.004980194485088457	0.950829115668615	0.9934454690032418	0.18793256557299395	0.18913747690747026	0.009220173059584003
Capza1	0.008106039839126418	0.6376836384152581	0.9276092816833066	0.03067414183484945	0.026170949408962262	-0.22905672014096634
Asap1	0.006319266358772403	0.7237092093075974	0.9529315939181641	0.2626495076194264	0.27187832751720026	0.04982227317140131
Alyref	0.0033679019719842465	0.0844359796868267	0.6033500256058194	0.4617751679083494	0.5344362156687921	0.21082718041079562
Prkacb	0.00240950623186884	0.971340638593906	0.9970615761862699	0.15233815231191106	0.15257767963821214	0.002266625217088425
Scyl2	0.0026323810406906913	0.7535041530267046	0.9569205619817404	0.23826786054087445	0.2332172707089795	-0.030909732436977144
Rgs19	0.008550809970482508	0.0864002974630782	0.6035920643727831	0.3687767637827054	0.2905085542255951	-0.3441671105970734
Ctbp1	0.003325122786689168	0.3201039479640767	0.8078332287453929	0.1426045799385163	0.132083355268466	-0.11057164250405993
Txndc16	0.002274998636491288	0.34286800389131633	0.8213880360254106	0.18084193017061329	0.19302320676433413	0.09404508894553754
Oxt	0.03588014384411996	0.3807563575259363	0.8427502673223837	1.2554086938654268	1.0163769385306671	-0.30472155861555045
Strit1	0.06139695950455392	0.25771473078479	0.7782267115598123	0.14555654492944664	0.2851144846591778	0.9699616228156505
Ncor2	0.021578262576566292	0.04444900214281977	0.5192786513005196	0.6777488060955429	0.9414643440638706	0.474155790252336
Slxl1	nan	nan	nan	1.0	1.0	0.0
Avpr1b	nan	nan	nan	0.8039840481626763	0.8236908705553314	0.03493612138678037
Fam229a	nan	nan	nan	0.21894560095671012	0.2783417270162863	0.3462847399538971
Skint3	nan	nan	nan	0.3700583789051659	0.4475840330466771	0.27440568864428583
Ckm	nan	nan	nan	42.924726279483394	15.238338543947753	-1.494103322070146
Ncan	0.002258340213579035	0.6441064832807946	0.9281731359264878	0.26691598185285736	0.26028090649217533	-0.03631620743608455
Ablim2	0.005917790476329184	0.8069348639626382	0.9672639708816725	0.21613364694806944	0.22093184320840709	0.03167768776864399
Fgf1	0.015546127420049074	0.41263458114443297	0.8578549765247349	0.11779611533474464	0.10343477945305136	-0.18757059636106987
Armt1	0.004851018565913835	0.5536991188769727	0.9058103172412827	0.3365342424025981	0.3658459516947919	0.12048298794548806
Ncbp3	0.002844412624164374	0.7067102741795986	0.9475732224016293	0.2061347298598759	0.19668546688911903	-0.06769723192124788
Slc15a3	0.036267325532729655	0.32702675326299513	0.811034706631812	0.20414890938651262	0.12045712682554476	-0.7611021074435604
Ccnc	0.015794598759253976	0.7977591651502233	0.9659671561591356	0.1599871021330455	0.16634787380160168	0.05624782396149586
Atp2a3	0.02879620429230761	0.29955490265898443	0.7967740213441589	0.3356267140375251	0.2632309771209279	-0.3505282749639973
2810004N23Rik	0.009813751873891089	0.3077025775525961	0.8029221968807833	0.18194236690669713	0.21406621802011297	0.23457561415386818
Rwdd1	0.01068998415326714	0.4760789684413277	0.8832006163606229	0.18357436645891118	0.16455790651853955	-0.1577692756985356
Grtp1	0.012530130868583966	0.8579619108008448	0.9764773140785731	0.23979579314603328	0.2523249952966831	0.07347677758977889
Podxl	0.017481760287292272	0.24003525131925385	0.7682189722385961	0.273488247018735	0.224350703448958	-0.2857231278853518
Zfp617	0.005150696982495138	0.4000136428226886	0.8518774775868565	0.03909590427774468	0.033075659392064805	-0.24124755924053254
C1ql1	0.01286712573745374	0.9033954099018091	0.984978043620789	0.16933210196400011	0.16535491869119803	-0.03428954419688468
Bpnt1	0.0038634415268159893	0.7369974467831886	0.9538944783469326	0.33540671450574433	0.3438150145723564	0.03572097890239845
Ube3a	0.003410867566614762	0.21272937717655305	0.7459895970926952	0.10130629539606545	0.1104113317743322	0.12416441772725895
Ubb	0.003869714681440183	0.14140848735732703	0.6822690878410296	0.1875589013929445	0.16753446959356139	-0.16288577851232988
Tyr	nan	nan	nan	0.15098166288599166	0.2570305875273758	0.767566714186156
Nob1	0.0059002173958879085	0.809357380175916	0.9672639708816725	0.5711593912389997	0.5591884892334864	-0.03055874561935812
Med21	0.004340577242571591	0.7842778199746263	0.9641407036788769	0.33068143679446294	0.3377512371632992	0.030518993711933673
Sostdc1	0.051854586184194654	0.7368245939335971	0.9538944783469326	0.29274680416555754	0.3359433308144651	0.19856446868669164
Ftsj3	0.0051398553917161565	0.0015126405250364128	0.23777347765571247	0.30137649469094585	0.4144072354821804	0.45948229150285225
Gdpd3	nan	nan	nan	0.13346742528191052	0.10473458174199392	-0.3497497970488612
Tjap1	0.011158550515548555	0.14886149290925887	0.6895909815024728	0.12587434342992843	0.1714544439396286	0.4458410450255075
Mrps7	0.007242207242197687	0.031739436993759695	0.5029261292964162	0.21382436782717598	0.163931958008501	-0.3833291440500939
Stau2	0.003316457643124631	0.7428046801165321	0.9554482679653252	0.12451384200655438	0.12203538728107736	-0.029006578557949414
Paqr5	0.04576843112052662	0.0076263766711512915	0.3502325170465193	0.2989432252112307	0.09327529703826515	-1.6803045617784602
Clasp1	0.003711893075342639	0.3841359195587304	0.8446811595580473	0.2679381748529291	0.2864294576183113	0.0962797273525291
Rbm10	0.005784143006919669	0.8602800191980925	0.9766711990092927	0.05964199062713812	0.059997809456199064	0.008581418111923256
Mrgprd	nan	nan	nan	1.0	1.281048926076895	0.35732557642942936
Slc41a3	0.01573609573464464	0.4235263154645441	0.8621551391066058	0.32284737672136266	0.37879328326786743	0.23055844468676456
Flot2	0.0030746521053685353	0.09033848767447283	0.6127315792392521	0.2504646007909678	0.22141992299511654	-0.17782167645554603
Ccnyl1	nan	nan	nan	0.005713023368228918	0.0024755225715252615	-1.20652132736776
Ecm1	0.01271374789511283	0.1986532288136722	0.7355595331644036	1.4119281659145233	1.1059725773372233	-0.3523510767794399
Cd82	0.012632777796517957	0.8040225697822965	0.9672639708816725	0.41940019311737864	0.4053557056729565	-0.04913907555626151
Anks1	0.0056655111510729075	0.8865021335893458	0.9819182145040504	0.14814660397808632	0.14643902769168587	-0.01672545546852877
Syt6	0.007603615925557889	0.15591769333449523	0.6995925671348066	0.15287255181877193	0.1285382959149267	-0.2501311436503393
Dnmt3a	0.0051120937625362475	0.011579381773275443	0.3792783613237211	0.12281232034899127	0.15292401174171663	0.31635965582806325
Mpv17l	0.011528654307412445	0.7370406935742926	0.9538944783469326	0.07735640263446639	0.07338045812939711	-0.0761247939358789
Pde4dip	0.004623192317334037	0.14629035627657738	0.6854332918256854	0.20308556281140105	0.22773782022339586	0.16528621523760156
Pomgnt2	0.006844182879059927	0.7352505948790855	0.9535123508268363	0.29540460093661347	0.2846272443749067	-0.05361853379287096
Ankrd10	0.018953877144340714	0.6895202380151877	0.9424950005326332	0.10414693073041592	0.09552541472603784	-0.12466380175093894
Nsg1	0.003940438463841171	0.9465978402904179	0.9927266796701061	0.365769430111403	0.36745236119313074	0.006622718032180508
Prkar1b	0.0013860148688872793	0.9526274209823941	0.9940765491814806	0.4012697633691046	0.4022405979349898	0.0034862497429817285
Tmem159	0.01074143685245	0.41792719286484603	0.8594201103091951	0.09965154389403445	0.08331656755858856	-0.25828875175495547
Thumpd1	0.003333713852458917	0.06261306194944105	0.5711763516872922	0.2322915295834315	0.2702510227867117	0.2183635301502187
Brdt	0.01881697792100357	0.31395141146554595	0.8068311791205004	0.1309909703465061	0.1598128103652083	0.2869156919522151
Adgrv1	0.01257852828972842	0.4612923570397961	0.8770810882343052	0.1620028277468864	0.12938839303605473	-0.3243107912706371
Ctu1	0.005680599071741394	0.11684769577190857	0.6550043064675688	0.21503757204154614	0.2799311582077339	0.3804833233850413
