ribosome_profiling_counts,ribosome_profiling_rpk,RNA-seq_counts,RNA-seq_rpk,transcript_ID,ribosome_profiling_tpm,RNA-seq_tpm,translation_efficiency
89,21.47683398,16.76,4.044401544,FBtr0331304,5.475918655,11.07116669,0.494610804
89,21.24612079,16.76,4.000954882,FBtr0112754,5.417094034,10.95223556,0.494610804
1,0.679347826,0,0,FBtr0112756,0.173212376,0,inf
50,21.34927412,12.45333333,5.317392542,FBtr0112755,5.443394896,14.55585913,0.373965896
100,60.09615385,7.172903226,4.310638958,FBtr0071358,15.32263323,11.79996642,1.298531935
2822,169.7443609,119.9586064,7.215555271,FBtr0343369,43.27948493,19.75190007,2.191155524
1178,74.32176656,3.506666667,0.221240799,FBtr0343370,18.94971803,0.605625761,31.28948475
1178,77.35241973,3.386666667,0.222382735,FBtr0343371,19.72243947,0.608751702,32.39816728
1189,77.92122682,3.386666667,0.221945518,FBtr0302153,19.86746743,0.607554864,32.70069686
0,0,0,0,FBtr0343372,0,0,
2,0.475285171,0.658082192,0.156388354,FBtr0071374,0.121182803,0.428098326,0.283072358
1,0.693962526,0.658082192,0.45668438,FBtr0071373,0.176938665,1.250130295,0.141536179
0,0,0,0,FBtr0100083,0,0,
0,0,0,0,FBtr0100081,0,0,
0,0,0,0,FBtr0343410,0,0,
494,266.4509169,22.14666667,11.9453434,FBtr0343412,67.93662177,32.6992477,2.077620329
494,377.3873186,15.58666667,11.90730838,FBtr0071372,96.22192266,32.59513042,2.952033675
1201,2309.615385,34,65.38461538,FBtr0071360,588.8794403,178.9842002,3.290119685
1201,1235.596708,53.73835276,55.28637115,FBtr0343411,315.0383837,151.3412117,2.081643064
29,35.15151515,81.9313168,99.31068703,FBtr0071371,8.962533201,271.8536124,0.032968233
1,0.08811349,0,0,FBtr0273437,0.022466175,0,inf
302,89.40201303,5,1.480165779,FBtr0110850,22.79470761,4.051813816,5.625803318
8,9.400705053,0,0,FBtr0344967,2.396884766,0,inf
768,185.5520657,47,11.35539986,FBtr0333335,47.30995357,31.08433304,1.521987089
768,305.7324841,23,9.156050955,FBtr0071361,77.95218862,25.06382346,3.11014753
768,305.7324841,23,9.156050955,FBtr0071362,77.95218862,25.06382346,3.11014753
235,99.57627119,143.823964,60.94235761,FBtr0071363,25.38882414,166.8239397,0.152189333
122,69.31818182,59.2790991,33.68130631,FBtr0071368,17.67396095,92.19939024,0.191692818
632,292.5925926,9.92,4.592592593,FBtr0303560,74.60192866,12.57178783,5.934074745
632,284.3004948,9.92,4.462438147,FBtr0071367,72.48770396,12.21550234,5.934074745
630,319.9593702,9.92,5.038090401,FBtr0071366,81.57959811,13.79129594,5.915296028
64,11.83650823,9.77027027,1.806966945,FBtr0303708,3.017938133,4.946401098,0.610128065
64,10.32258065,9.916936937,1.599505958,FBtr0303710,2.63193411,4.378496268,0.601104569
48,18.48998459,2,0.770416025,FBtr0332963,4.714365798,2.108940997,2.235418537
32,16.37666325,2,1.023541453,FBtr0303709,4.17553518,2.801847916,1.490279025
132,26.91680261,13.29333333,2.710712344,FBtr0071407,6.862939934,7.420318646,0.924884801
168,29.64008469,15.45333333,2.726417314,FBtr0303558,7.557291398,7.463309516,1.012592521
170,30.10981226,15.85333333,2.80788759,FBtr0100193,7.677057187,7.686326692,0.998794027
130,52.10420842,13.29333333,5.327989312,FBtr0100192,13.28493796,14.58486679,0.910871395
130,52.04163331,13.29333333,5.321590606,FBtr0303559,13.26898327,14.56735094,0.910871395
129,58.55651384,12.6,5.719473445,FBtr0333427,14.93007335,15.65651758,0.953601162
167,56.24789491,15.45333333,5.204895026,FBtr0071406,14.34144797,14.24790783,1.006565185
166,54.4977019,15.45333333,5.073320201,FBtr0071405,13.89520368,13.88773419,1.000537848
168,55.02784147,15.85333333,5.192706627,FBtr0071404,14.03037263,14.21454324,0.987043509
1,0.386249517,0,0,FBtr0346168,0.098481505,0,inf
0,0,0,0,FBtr0071403,0,0,
292,18.56443512,51.82666667,3.294975311,FBtr0302723,4.733348347,9.019683256,0.524779886
292,18.96103896,51.82666667,3.365367965,FBtr0333521,4.83446988,9.21237649,0.524779886
287,24.5215311,51.82666667,4.428115744,FBtr0302722,6.25222087,12.12154801,0.515793929
287,24.46092219,52.10666667,4.441035257,FBtr0071402,6.236767499,12.15691396,0.513022262
7,2.385821404,0.266666667,0.090888434,FBtr0071379,0.608309584,0.248798493,2.444989025
5,1.471020888,0,0,FBtr0071381,0.375064161,0,inf
5,1.391594768,0,0,FBtr0273354,0.354812993,0,inf
5,1.391594768,0,0,FBtr0331335,0.354812993,0,inf
5,1.328727079,0,0,FBtr0310290,0.338783706,0,inf
351,234.3124166,11.88,7.930574099,FBtr0089383,59.74231278,21.70919648,2.751935699
351,234.3124166,11.88,7.930574099,FBtr0474138,59.74231278,21.70919648,2.751935699
351,229.7120419,12.01333333,7.862129145,FBtr0089384,58.56936161,21.52183489,2.721392572
351,208.432304,12.01333333,7.133808393,FBtr0089385,53.14369629,19.52812572,2.721392572
345,231.38833,11.04,7.404426559,FBtr0336922,58.99676247,20.26891735,2.91070122
307,244.2322991,8.92,7.096260939,FBtr0089386,62.27157152,19.42534312,3.205687084
1,0.563380282,0,0,FBtr0346170,0.143644291,0,inf
1,0.498256104,0,0,FBtr0307489,0.12703967,0,inf
1,0.56753689,0,0,FBtr0071386,0.144704096,0,inf
2,0.243694407,0,0,FBtr0336923,0.062134426,0,inf
1,0.707714084,0.936470588,0.662753424,FBtr0071387,0.180444881,1.814224811,0.099461147
0,0,0,0,FBtr0344420,0,0,
0,0,0,0,FBtr0344419,0,0,
2,1.239925604,0,0,FBtr0346169,0.316142116,0,inf
2,3.90625,0,0,FBtr0343033,0.99597116,0,inf
2,5.194805195,0,0,FBtr0071398,1.324512296,0,inf
7,3.320683112,0,0,FBtr0071397,0.84666998,0,inf
5,6.802721088,0,0,FBtr0071388,1.734480387,0,inf
0,0,0,0,FBtr0071389,0,0,
1,1.453488372,0,0,FBtr0340682,0.37059392,0,inf
1,0.604229607,0.066666667,0.040281974,FBtr0071390,0.154059587,0.110268093,1.397136586
15,28.08988764,0,0,FBtr0071391,7.162039802,0,inf
15,24.87562189,0,0,FBtr0071392,6.342502909,0,inf
1,0.814995925,0,0,FBtr0343032,0.207798384,0,inf
1,0.841750842,0,0,FBtr0112966,0.214620048,0,inf
0,0,0,0,FBtr0343031,0,0,
0,0,0,0,FBtr0071395,0,0,
409,226.3420033,8,4.427227449,FBtr0343030,57.71010754,12.11911639,4.761907196
409,270.1453104,7.885245902,5.208220543,FBtr0071393,68.87857617,14.25701111,4.831207301
409,265.4120701,7.885245902,5.116966841,FBtr0071394,67.67174843,14.00721273,4.831207301
0,0,0,0,FBtr0336907,0,0,
0,0,0,0,FBtr0071429,0,0,
0,0,0,0,FBtr0112968,0,0,
0,0,0,0,FBtr0112969,0,0,
0,0,0,0,FBtr0336906,0,0,
0,0,0,0,FBtr0336905,0,0,
0,0,0,0,FBtr0071408,0,0,
0,0,0,0,FBtr0307591,0,0,
0,0,0,0,FBtr0307592,0,0,
0,0,0,0,FBtr0307593,0,0,
0,0,0,0,FBtr0112970,0,0,
0,0,0,0,FBtr0307590,0,0,
12,3.387916431,1,0.282326369,FBtr0340479,0.863812367,0.772841732,1.117709268
5,3.641660597,0,0,FBtr0307380,0.928509166,0,inf
10,3.664345914,1,0.366434591,FBtr0307382,0.93429321,1.003080035,0.93142439
10,3.17158262,1,0.317158262,FBtr0071410,0.808654034,0.868190744,0.93142439
15,6.18556701,0,0,FBtr0307381,1.577125466,0,inf
15,6.147540984,0,0,FBtr0071411,1.567430022,0,inf
15,5.933544304,0,0,FBtr0071412,1.512867585,0,inf
1,1.483679525,0,0,FBtr0091534,0.378291717,0,inf
155,42.11956522,2,0.543478261,FBtr0112971,10.73916729,1.487720334,7.218539026
155,42.08525658,2,0.543035569,FBtr0071415,10.73041966,1.486508506,7.218539026
7,0.596150571,1,0.085164367,FBtr0307375,0.151999686,0.2331294,0.651997073
8,0.555980263,1,0.069497533,FBtr0307369,0.141757519,0.190242923,0.745139512
5,0.663042037,0,0,FBtr0307372,0.169054911,0,inf
5,0.582207732,0,0,FBtr0307373,0.1484447,0,inf
8,0.554669625,0,0,FBtr0307374,0.141423347,0,inf
4,0.855066268,1,0.213766567,FBtr0307370,0.218015064,0.585165758,0.372569756
4,0.752303931,1,0.188075983,FBtr0307371,0.191813893,0.514840213,0.372569756
4343,2687.5,14,8.663366337,FBtr0339648,685.228158,23.71514592,28.8941152
4343,2796.522859,14,9.014810045,FBtr0071424,713.0255656,24.67718983,28.8941152
5283,3279.329609,24,14.89757914,FBtr0346261,836.1261349,40.78071381,20.50297939
5283,3364.968153,23.86666667,15.20169851,FBtr0071419,857.961276,41.61321182,20.61752118
14,4.223227753,5.133333333,1.548516843,FBtr0309220,1.076790539,4.238918389,0.254024834
15,4.272287098,5.133333333,1.462071585,FBtr0071423,1.089299132,4.002282672,0.272169465
14,4.542504867,5.133333333,1.665585118,FBtr0309219,1.158196183,4.55938172,0.254024834
10,6.747638327,4.24,2.86099865,FBtr0071422,1.720436012,7.831713196,0.219675564
13,7.127192982,5,2.74122807,FBtr0071421,1.817210537,7.503852561,0.242170342
14,7.349081365,4.24,2.225721785,FBtr0309221,1.873785111,6.092702864,0.307545789
0,0,0,0,FBtr0071420,0,0,
303,48.75301689,10,1.609010459,FBtr0071489,12.43048929,4.404513941,2.822215903
303,48.72949501,10,1.608234159,FBtr0308583,12.42449195,4.402388894,2.822215903
254,57.32340329,7.293333333,1.645979087,FBtr0308582,14.61566886,4.505712064,3.243808892
232,53.84079833,7,1.624506846,FBtr0308584,13.72771388,4.446933836,3.087006551
363,222.6993865,10.13333333,6.216768916,FBtr0071430,56.78135457,17.01781689,3.336582767
364,198.0413493,40.92603295,22.26661205,FBtr0340473,50.49432893,60.95274439,0.828417644
74,61.66666667,3.866666667,3.222222222,FBtr0290234,15.72306471,8.820528557,1.782553575
18,8.078994614,62.62666667,28.10891682,FBtr0110782,2.059890083,76.94550108,0.026770767
25,9.437523594,63.62666667,24.01912671,FBtr0343017,2.406272338,65.75008752,0.036597249
26,9.676218831,63.62666667,23.67944424,FBtr0110783,2.467132133,64.82023886,0.038061139
0,0,92.53561016,84.50740653,FBtr0332895,0,231.3310322,0
0,0,92.53561016,83.59133709,FBtr0112973,0,228.8233787,0
0,0,0,0,FBtr0332934,0,0,
24,7.848266841,7.4,2.419882276,FBtr0332900,2.001061742,6.624198844,0.302083586
24,8.342022941,21.14666667,7.350249102,FBtr0332899,2.126954052,20.12061169,0.105710208
13,4.988488104,5,1.918649271,FBtr0332898,1.271907913,5.252120902,0.242170342
25,15.41307028,3.746666667,2.309905467,FBtr0071487,3.929849213,6.323147731,0.62150204
25,12.99376299,3.746666667,1.947331947,FBtr0112974,3.313001779,5.330637016,0.62150204
583,875.3753754,12,18.01801802,FBtr0071438,223.1932488,49.32262008,4.525170163
584,597.1370143,12,12.26993865,FBtr0332896,152.2511987,33.58779649,4.532932033
584,152.999738,12,3.143830233,FBtr0343981,39.01013159,8.605937902,4.532932033
0,0,5.826666667,4.290623466,FBtr0071486,0,11.74517591,0
0,0,0.213333333,0.401002506,FBtr0300073,0,1.097706432,0
0,0,0.213333333,0.431848853,FBtr0332897,0,1.182145388,0
165,32.71213323,2.133333333,0.422944753,FBtr0114585,8.340567366,1.157771256,7.20398552
171,33.90166534,2.133333333,0.422944753,FBtr0343026,8.643860725,1.157771256,7.465948629
172,32.84950344,2.133333333,0.407435702,FBtr0071439,8.375592459,1.115316695,7.509609148
171,30.52481257,2.133333333,0.380816375,FBtr0343024,7.782869242,1.042448807,7.465948629
172,29.68588195,2.133333333,0.368196985,FBtr0112675,7.568968262,1.007904421,7.509609148
172,29.59394357,2.133333333,0.367056664,FBtr0343022,7.54552686,1.0047829,7.509609148
172,29.53296703,2.133333333,0.366300366,FBtr0343025,7.529979758,1.002712606,7.509609148
171,28.60488458,2.133333333,0.356864057,FBtr0343023,7.293347858,0.976881602,7.465948629
140,33.40491529,1.133333333,0.270420743,FBtr0114584,8.517205052,0.740251206,11.50583071
105,35.24672709,1.133333333,0.380440864,FBtr0343027,8.986809258,1.04142088,8.629373029
2,1.506024096,1.173333333,0.883534137,FBtr0071484,0.383988881,2.418591129,0.158765521
2,1.068947087,1.32,0.705505077,FBtr0346337,0.27254796,1.931253419,0.141124908
2,1.255492781,1.173333333,0.736555765,FBtr0346336,0.320111258,2.016251739,0.158765521
11,1.301775148,0.36,0.04260355,FBtr0331336,0.331911809,0.116623189,2.846018971
5,0.712149266,0.36,0.051274747,FBtr0307879,0.181575714,0.140359771,1.293644987
0,0,0,0,FBtr0307880,0,0,
2,0.563697858,0,0,FBtr0307877,0.143725263,0,inf
2,0.563697858,0,0,FBtr0331337,0.143725263,0,inf
2,0.563697858,0,0,FBtr0331338,0.143725263,0,inf
0,0,0,0,FBtr0307878,0,0,
0,0,0,0,FBtr0307876,0,0,
0,0,0,0,FBtr0307881,0,0,
0,0,0,0,FBtr0071481,0,0,
81,21.8328841,0.093333333,0.025157233,FBtr0300512,5.566700262,0.068865545,80.83433103
108,26.1374637,1,0.242013553,FBtr0300511,6.664232969,0.66248921,10.05938342
88,21.45294978,2.093333333,0.510320169,FBtr0299633,5.469828935,1.396953194,3.915542023
108,28.5336856,2.573333333,0.679876706,FBtr0300513,7.275194354,1.861098177,3.90908682
108,28.36134454,2.88,0.756302521,FBtr0300516,7.231252791,2.070306616,3.492841464
108,28.03010641,2.973333333,0.771693053,FBtr0300515,7.146797464,2.112436742,3.383200701
108,27.26584196,3.093333333,0.780947572,FBtr0300514,6.951934014,2.137770112,3.251955846
80,25.34854246,0.093333333,0.0295733,FBtr0331759,6.463082812,0.08095411,79.83637632
107,31.05950653,0.48,0.139332366,FBtr0299632,7.919199423,0.381409172,20.76300204
13,6.442021804,176.5987514,87.51176979,FBtr0071441,1.64251339,239.5551924,0.006856513
182,182.7309237,13.37225225,13.42595608,FBtr0071472,46.59065089,36.75228486,1.267693997
0,0,0,0,FBtr0071471,0,0,
0,0,0,0,FBtr0330316,0,0,
0,0,0.196969697,0.106470106,FBtr0330323,0,0.291451846,0
0,0,0.196969697,0.104882693,FBtr0330322,0,0.287106451,0
0,0,0.196969697,0.104882693,FBtr0330324,0,0.287106451,0
806,230.7472087,56.74666667,16.24582498,FBtr0347009,58.83329666,44.47140927,1.322946532
806,282.2128852,53.4,18.69747899,FBtr0071470,71.95542901,51.18258023,1.405857788
806,346.2199313,23.4,10.05154639,FBtr0347008,88.27521703,27.51515752,3.208239567
0,0,1.72,1.945701357,FBtr0071469,0,5.326173431,0
54,29.41176471,14,7.625272331,FBtr0473369,7.499076969,20.87346176,0.359263693
54,17.47007441,565.8034597,183.0486767,FBtr0071444,4.45432071,501.0784387,0.008889468
0,0,4,1.131221719,FBtr0071467,0,3.09661246,0
0,0,4,1.111111111,FBtr0071468,0,3.041561571,0
0,0,0,0,FBtr0071445,0,0,
0,0,7.133333333,1.517084928,FBtr0071466,0,4.152876497,0
113,67.74580336,156.2739726,93.68943202,FBtr0333306,17.27305379,256.4659585,0.067350279
114,47.89915966,156.2739726,65.66133303,FBtr0346350,12.21278249,179.7416885,0.067946299
113,98.26086957,49.34666667,42.91014493,FBtr0071465,25.05343801,117.4624631,0.213288887
178,83.52885969,3,1.40778977,FBtr0071447,21.29723783,3.853691339,5.526451383
178,83.52885969,3,1.40778977,FBtr0474146,21.29723783,3.853691339,5.526451383
178,70.5229794,3,1.18858954,FBtr0071446,17.98114652,3.253651443,5.526451383
221,56.91475663,3.36,0.865310327,FBtr0333305,14.51147678,2.368705174,6.126333044
0,0,0,0,FBtr0343034,0,0,
0,0,0,0,FBtr0071463,0,0,
0,0,0,0,FBtr0071448,0,0,
0,0,0,0,FBtr0071464,0,0,
1,0.848176421,0,0,FBtr0071462,0.216258369,0,inf
368,897.5609756,4.213333333,10.27642276,FBtr0071449,228.8498806,28.13073531,8.135225688
368,372.8470111,4.213333333,4.268828099,FBtr0332952,95.06428676,11.68551315,8.135225688
2116,212.8772636,127.7066667,12.84775319,FBtr0332953,54.27702147,35.16950913,1.543297669
2125,268.9532971,120.4133333,15.24026495,FBtr0307488,68.57465017,41.71878378,1.643735602
2142,262.564354,120.8933333,14.81899158,FBtr0071460,66.9456702,40.56558779,1.650306919
2220,265.4867257,124.8933333,14.93582078,FBtr0071461,67.69078326,40.88539666,1.655622515
65,29.91256328,77.60102781,35.71147161,FBtr0071450,7.626764888,97.75677574,0.078017762
65,30.98188751,4.546666667,2.167143311,FBtr0307487,7.899409009,5.932349833,1.33158179
0,0,1.646846847,1.334559843,FBtr0071459,0,3.653231341,0
522,216.6874222,16,6.641760066,FBtr0071453,55.24849234,18.18118997,3.038772074
523,215.5812036,16,6.595218467,FBtr0071451,54.96644133,18.05378674,3.044593476
523,211.4840275,16,6.469874646,FBtr0336899,53.92178999,17.71066989,3.044593476
519,216.5206508,14.2,5.924071756,FBtr0071452,55.20597088,16.2165861,3.404290554
92,39.11564626,2,0.850340136,FBtr0071458,9.973262227,2.327725692,4.284552196
93,33.17873707,2.2,0.78487335,FBtr0336901,8.459536702,2.148516558,3.937384923
99,31.49856825,1.16,0.369074133,FBtr0112690,8.031146381,1.01030553,7.949225401
98,33.83977901,1.16,0.400552486,FBtr0336903,8.62808165,1.096474544,7.868930195
98,31.7254775,1.16,0.37552606,FBtr0336902,8.08900112,1.02796707,7.868930195
276,53.38491296,14,2.707930368,FBtr0310293,13.61147742,7.41270325,1.836236655
295,48.07692308,14.96,2.438070404,FBtr0310292,12.25810658,6.673987125,1.836699166
271,51.12242973,14,2.64101113,FBtr0310438,13.0346152,7.229518166,1.802971499
271,40.21964975,14,2.077767884,FBtr0336904,10.25474847,5.687693054,1.802971499
288,44.72049689,21,3.260869565,FBtr0310296,11.40232324,8.926322003,1.277382021
290,44.49217551,21,3.221847192,FBtr0310295,11.34410846,8.819501949,1.28625273
289,48.73524452,15,2.529510961,FBtr0310291,12.42595789,6.924297001,1.794544326
292,44.43768072,21,3.1958606,FBtr0112688,11.33021399,8.748366109,1.295123438
303,41.32006,21.46666667,2.927405791,FBtr0310439,10.53531855,8.013496463,1.314696849
295,49.58816608,15,2.521432173,FBtr0112689,12.64342612,6.902182084,1.831801301
0,0,0,0,FBtr0310297,0,0,
0,0,0,0,FBtr0071512,0,0,
0,0,0,0,FBtr0071490,0,0,
85,18.10051107,2.293333333,0.488358887,FBtr0071511,4.615062274,1.336836261,3.452227028
70,25.16175413,259.9650158,93.44536873,FBtr0071491,6.415457651,255.7978583,0.025080185
19,12.67511674,101.96,68.01867912,FBtr0310444,3.231756986,186.1947005,0.017356869
19,11.07226107,63.98666667,37.28826729,FBtr0071510,2.823079092,102.0731048,0.027657424
2,0.201592581,0,0,FBtr0307022,0.051399782,0,inf
2,0.233563004,0,0,FBtr0332390,0.059551236,0,inf
2,0.233100233,0,0,FBtr0307021,0.059433244,0,inf
0,0,0,0,FBtr0071507,0,0,
0,0,0,0,FBtr0071506,0,0,
3,0.353232073,4.133333333,0.486675301,FBtr0343042,0.090063093,1.332227605,0.067603383
3,0.354233085,4.133333333,0.488054473,FBtr0071493,0.09031832,1.336002957,0.067603383
4,0.412924538,4.133333333,0.426688689,FBtr0343041,0.105282798,1.168019928,0.090137844
0,0,0.12,0.042780749,FBtr0071492,0,0.117108253,0
0,0,0,0,FBtr0071505,0,0,
0,0,0,0,FBtr0071504,0,0,
355,47.97945668,116.1333333,15.69581475,FBtr0333017,12.23325571,42.96580828,0.284720716
352,64.62272811,116.1333333,21.32060461,FBtr0071503,16.47676761,58.36313851,0.282314626
886,351.7268757,666.522312,264.5979801,FBtr0071495,89.67931505,724.3119435,0.123813111
886,315.3024911,666.522312,237.1965523,FBtr0332294,80.39224007,649.3031265,0.123813111
874,376.5618268,10.17333333,4.383168175,FBtr0071494,96.01144817,11.99850829,8.001948728
897,371.4285714,11,4.554865424,FBtr0343043,94.70262915,12.46851327,7.595342529
897,371.4285714,11,4.554865424,FBtr0474163,94.70262915,12.46851327,7.595342529
1,0.353857042,3.12,1.10403397,FBtr0071502,0.090222441,3.022188568,0.029853346
1,0.315159155,3.12,0.983296565,FBtr0332296,0.080355694,2.69168134,0.029853346
1,0.299311583,3.12,0.93385214,FBtr0301558,0.07631506,2.556331904,0.029853346
1,0.287852619,3.12,0.898100173,FBtr0332295,0.073393384,2.458464275,0.029853346
184,79.48164147,14.65333333,6.329733621,FBtr0071501,20.2653242,17.32704709,1.169577488
175,92.59259259,6.84,3.619047619,FBtr0071499,23.60820527,9.906800547,2.383030239
186,87.6531574,14.65333333,6.905435124,FBtr0071500,22.34880431,18.9029755,1.182290286
186,84.2772995,15,6.796556411,FBtr0300569,21.48806649,18.60493032,1.154966244
186,59.21680993,15,4.775549188,FBtr0334457,15.09842813,13.0726142,1.154966244
186,80.93994778,14.92,6.492602263,FBtr0346377,20.63714654,17.77288459,1.161159093
1089,920.5409975,13.32,11.25950972,FBtr0346376,234.709065,30.82184287,7.615023732
1087,1076.237624,13.32,13.18811881,FBtr0346375,274.4068184,36.10122784,7.601038381
1813,1493.410214,16.78666667,13.82756727,FBtr0071498,380.7727368,37.85165751,10.05960536
40,13.42281879,12,4.026845638,FBtr0071497,3.422397543,11.02310905,0.310474797
40,11.76470588,12,3.529411765,FBtr0334456,2.999630787,9.661430874,0.310474797
5,4.401408451,2,1.76056338,FBtr0112977,1.122221025,4.819375729,0.232856098
5,4.17710944,2,1.670843776,FBtr0112976,1.065031817,4.573776799,0.232856098
5,3.84319754,2.603030303,2.000791932,FBtr0112975,0.979894761,5.476978667,0.178911553
5,3.586800574,2.603030303,1.867310117,FBtr0073376,0.914521582,5.111584824,0.178911553
5,4.405286344,2,1.762114537,FBtr0343639,1.123209766,4.823621875,0.232856098
13,10.2685624,2,1.579778831,FBtr0333963,2.618161153,4.324495125,0.605425854
13,9.737827715,2,1.498127341,FBtr0073425,2.482840465,4.100981894,0.605425854
55,42.24270353,5.426666667,4.167946749,FBtr0073426,10.7705637,11.40936,0.944011207
2478,1337.29088,68.04,36.71883432,FBtr0073424,340.967206,100.5143359,3.392224632
2476,1509.756098,68.04,41.48780488,FBtr0073423,384.9404241,113.5689417,3.389486759
2515,1539.167687,70.46666667,43.125255,FBtr0073421,392.4394563,118.0513065,3.32431269
2517,1440.755581,70.46666667,40.33581378,FBtr0073422,367.3474578,110.415475,3.326956278
2515,1492.581602,70.46666667,41.81998022,FBtr0346384,380.5614668,114.4782403,3.32431269
889,73.80655874,43.26666667,3.592085236,FBtr0073414,18.8183562,9.832993574,1.913797264
887,101.3482633,43.26666667,4.943631932,FBtr0073416,25.84062651,13.53272482,1.909491759
952,140.7867495,43.01192982,6.36082961,FBtr0073418,35.8962028,17.41216941,2.061558324
886,155.8761436,34.16,6.009852217,FBtr0073415,39.74352474,16.451402,2.415813846
885,197.5005579,34.16,7.623298371,FBtr0073413,50.35644409,20.86805824,2.413087194
952,288.4848485,39.01192982,11.82179692,FBtr0073420,73.55458282,32.36105089,2.272935545
957,275.9515571,39.01192982,11.24911471,FBtr0305149,70.35898685,30.79338752,2.284873231
885,238.480194,33.16,8.935596874,FBtr0073417,60.80496524,24.46035126,2.485858219
891,211.1374408,33.16,7.857819905,FBtr0305150,53.83342125,21.51003875,2.502711495
886,224.7590056,34.16,8.665651953,FBtr0301409,57.3064928,23.72140258,2.415813846
890,232.7405858,33.16,8.671548117,FBtr0346315,59.34154526,23.73754277,2.499902616
931,325.1833741,38.49192982,13.44461398,FBtr0073419,82.91155514,36.8033591,2.252825752
205,62.5,4,1.219512195,FBtr0073411,15.93553856,3.338299286,4.773550001
172,90.05235602,2,1.047120419,FBtr0473367,22.96052467,2.866393104,8.010249758
172,80.11178388,3,1.397298556,FBtr0473368,20.42599074,3.824972633,5.340166505
29,47.61904762,1.133333333,1.860974275,FBtr0073377,12.14136271,5.094241056,2.383350646
24,30.34134008,4,5.056890013,FBtr0073378,7.736089515,13.8427581,0.558854634
0,0,9.6,4.025157233,FBtr0073412,0,11.0184872,0
120,141.6765053,0.106666667,0.125934671,FBtr0073379,36.12306261,0.344734251,104.7852439
32,9.515313708,16.70666667,4.967786698,FBtr0073380,2.426106376,13.59884621,0.17840531
664,273.9273927,14,5.775577558,FBtr0073410,69.84288847,15.81009728,4.417612823
237,98.17729909,7,2.89975145,FBtr0346273,25.03213016,7.937795319,3.153536865
237,104.3133803,7,3.080985915,FBtr0073409,26.5966383,8.433907527,3.153536865
65,14.6034599,14.24,3.19928106,FBtr0073381,3.723423972,8.757729297,0.425158605
65,13.99052949,14.24,3.065002152,FBtr0479742,3.567145954,8.390153487,0.425158605
68,9.554587607,16.04,2.253758606,FBtr0332961,2.436119988,6.169451011,0.394868195
0,0,18.33668553,19.00174666,FBtr0073382,0,52.0154842,0
0,0,53.65169091,53.43793915,FBtr0339835,0,146.281304,0
504,295.0819672,2,1.170960187,FBtr0073407,75.23664106,3.205392757,23.47189464
287,161.8725324,0,0,FBtr0073408,41.27241571,0,inf
287,153.640257,0,0,FBtr0346382,39.17344382,0,inf
272,123.8615665,0,0,FBtr0073406,31.5808123,0,inf
272,123.6925875,0,0,FBtr0339836,31.53772797,0,inf
119,29.90701181,7.146666667,1.796096172,FBtr0073404,7.625349438,4.916643385,1.550925874
119,29.50657079,7.146666667,1.772047277,FBtr0343584,7.523249545,4.850811809,1.550925874
120,29.26829268,18.55406409,4.525381487,FBtr0073405,7.462496105,12.38780378,0.602406709
121,27.44386482,18.55406409,4.208225016,FBtr0346304,6.997324257,11.51961794,0.607426765
275,65.72657744,9.64,2.304015296,FBtr0339768,16.75821455,6.307023947,2.657071653
275,68.13676908,5.573333333,1.380905187,FBtr0073403,17.37273777,3.780097335,4.595844032
0,0,2.505901263,1.475795797,FBtr0339767,0,4.039851405,0
0,0,0.093333333,0.066762041,FBtr0073383,0,0.182754773,0
0,0,0.093333333,0.063063063,FBtr0346271,0,0.17262917,0
9,1.129801657,1.001621622,0.125737085,FBtr0344828,0.288063966,0.344193378,0.836924776
9,1.129376333,1.001621622,0.12568975,FBtr0332933,0.287955522,0.344063804,0.836924776
9,0.873531981,1.188288288,0.115334202,FBtr0332932,0.222723241,0.31571647,0.705453348
0,0,2.013333333,1.542784163,FBtr0073386,0,4.223225722,0
18,8.80195599,0.253333333,0.123879381,FBtr0073387,2.244222545,0.339108087,6.618015406
18,9.054325956,0.253333333,0.127431254,FBtr0343591,2.308568966,0.348831005,6.618015406
29,2.772731619,4.173333333,0.399018389,FBtr0346278,0.706959546,1.092275099,0.647235798
29,2.798687512,3.253333333,0.313967703,FBtr0310333,0.713577484,0.859456889,0.830265594
29,2.726845322,3.253333333,0.305908165,FBtr0310334,0.69525998,0.837394667,0.830265594
0,0,0,0,FBtr0073402,0,0,
0,0,0,0,FBtr0073401,0,0,
6,1.14416476,1.36,0.259344012,FBtr0310332,0.291726106,0.709929703,0.410922525
0,0,0.12,0.062370062,FBtr0073400,0,0.170732146,0
0,0,0,0,FBtr0299862,0,0,
0,0,0,0,FBtr0299861,0,0,
1,0.477783086,0,0,FBtr0073390,0.121819693,0,inf
1,0.474833808,0,0,FBtr0331720,0.121067719,0,inf
1,0.411015208,0.133333333,0.054802028,FBtr0073391,0.104795979,0.150015367,0.698568293
0,0,0,0,FBtr0346272,0,0,
0,0,0,0,FBtr0073397,0,0,
0,0,0,0,FBtr0073396,0,0,
0,0,0,0,FBtr0299600,0,0,
0,0,0,0,FBtr0073394,0,0,
1,1.111111111,1.123157829,1.247953143,FBtr0346297,0.283298463,3.416153691,0.082929074
1,1.639344262,1.055194512,1.729827068,FBtr0073392,0.417981339,4.735237982,0.088270398
